,Date,Low,High,Close,Open
2896,2016-02-22,723.45,734.845,729.05,729.51
2895,2016-02-19,713.12,724.03,722.11,715.9
2894,2016-02-18,715.55,736.0,717.51,733.96
2893,2016-02-17,716.61,733.76,731.97,727.0
2892,2016-02-16,710.18,722.8789,717.64,718.65
2891,2016-02-12,701.58,716.0,706.89,712.21
2890,2016-02-11,691.19,712.315,706.36,696.34
2889,2016-02-10,705.39,723.22,706.85,711.79
2888,2016-02-09,688.5,720.96,701.02,692.95
2887,2016-02-08,682.01,704.52,704.16,687.68
2886,2016-02-05,700.14,726.72,703.76,725.5
2885,2016-02-04,722.6001,745.24,730.03,744.59
2884,2016-02-03,736.26,791.43,749.38,786.28
2883,2016-02-02,780.6,810.35,780.91,800.5
2882,2016-02-01,761.38,777.59,770.77,771.26
2881,2016-01-29,744.2,765.105,761.35,748.96
2880,2016-01-28,730.6,751.16,748.3,738.19
2879,2016-01-27,713.45,735.89,717.58,735.89
2878,2016-01-26,726.97,739.46,733.79,735.21
2877,2016-01-25,732.501,752.46,733.62,743.84
2876,2016-01-22,740.5,748.56,745.46,742.0
2875,2016-01-21,711.11,737.67,726.67,720.17
2874,2016-01-20,687.78,726.95,718.56,705.9
2873,2016-01-19,709.85,725.35,719.08,720.15
2872,2016-01-15,701.51,724.158,710.49,709.99
2871,2016-01-14,705.0,739.89,731.39,724.44
2870,2016-01-13,716.78,753.0,719.57,749.34
2869,2016-01-12,736.43,748.34,745.34,740.75
2868,2016-01-11,719.56,735.08,733.07,731.95
2867,2016-01-08,728.9201,750.12,730.91,747.8
2866,2016-01-07,735.28,755.31,741.0,746.49
2865,2016-01-06,748.0,765.73,759.33,750.37
2864,2016-01-05,755.65,769.2,761.53,764.1
2863,2016-01-04,747.54,762.2,759.44,762.2
2862,2015-12-31,777.32,788.33,778.01,787.82
2861,2015-12-30,787.2,796.455,790.3,793.96
2860,2015-12-29,786.202,798.69,793.96,786.99
2859,2015-12-28,767.73,782.815,782.24,770.0
2858,2015-12-24,764.39,769.2,765.84,768.52
2857,2015-12-23,757.65,771.9,768.51,770.69
2856,2015-12-22,761.2,770.34,767.13,764.27
2855,2015-12-21,754.15,766.35,760.8,763.05
2854,2015-12-18,756.59,774.14,756.85,767.23
2853,2015-12-17,769.3,781.59,769.83,781.16
2852,2015-12-16,757.045,781.5,776.59,766.57
2851,2015-12-15,758.0,774.75,760.09,767.79
2850,2015-12-14,736.26,764.15,762.54,751.26
2849,2015-12-11,748.65,757.44,750.42,749.0
2848,2015-12-10,755.0,766.0655,760.04,763.59
2847,2015-12-09,752.0066,776.0926,762.55,771.1
2846,2015-12-08,762.52,778.65,775.14,764.5
2845,2015-12-07,766.72,781.0,772.99,780.06
2844,2015-12-04,765.51,782.42,779.21,769.71
2843,2015-12-03,762.45,784.48,768.2,780.56
2842,2015-12-02,776.43,793.0475,777.85,785.25
2841,2015-12-01,765.95,785.0,783.79,766.94
2840,2015-11-30,761.12,775.03,762.85,771.87
2839,2015-11-27,767.0001,774.0,771.97,769.16
2838,2015-11-25,766.53,773.0,769.26,771.69
2837,2015-11-24,758.11,775.99,769.63,772.96
2836,2015-11-23,773.51,782.9,776.7,777.47
2835,2015-11-20,764.1,779.318,777.0,769.3
2834,2015-11-19,757.23,763.23,759.94,759.78
2833,2015-11-18,747.39,761.1,760.01,749.57
2832,2015-11-17,744.05,754.95,745.98,752.47
2831,2015-11-16,734.33,751.71,750.42,740.21
2830,2015-11-13,739.47,755.33,740.07,754.04
2829,2015-11-12,755.86,765.799,756.53,760.18
2828,2015-11-11,759.75,769.08,765.25,762.38
2827,2015-11-10,748.41,760.6,758.26,753.48
2826,2015-11-09,749.11,763.3,754.77,758.52
2825,2015-11-06,755.03,763.022,761.6,759.39
2824,2015-11-05,757.47,766.35,760.67,758.81
2823,2015-11-04,749.2,759.9,755.31,749.9
2822,2015-11-03,741.16,751.698,748.82,745.43
2821,2015-11-02,731.45,748.18,747.74,737.88
2820,2015-10-30,736.53,746.31,737.39,745.56
2819,2015-10-29,735.16,746.79,744.85,736.63
2818,2015-10-28,727.27,737.37,736.92,733.0
2817,2015-10-27,724.135,735.9642,732.82,726.57
2816,2015-10-26,720.02,734.95,731.12,720.02
2815,2015-10-23,717.94,752.5,719.33,750.06
2814,2015-10-22,671.7,688.0499,681.14,675.44
2813,2015-10-21,670.7,684.9,671.8,683.21
2812,2015-10-20,673.68,698.0,680.0,697.89
2811,2015-10-19,692.21,700.2397,699.95,694.0
2810,2015-10-16,689.1,696.22,695.32,695.4
2809,2015-10-15,684.39,694.16,693.02,685.25
2808,2015-10-14,678.9,690.04,680.41,683.73
2807,2015-10-13,673.108,688.46,683.17,674.26
2806,2015-10-12,667.24,677.98,676.43,669.19
2805,2015-10-09,662.36,674.085,671.24,667.49
2804,2015-10-08,654.49,671.89,667.0,669.45
2803,2015-10-07,658.11,678.74,670.0,677.4
2802,2015-10-06,663.0823,678.8,671.64,669.35
2801,2015-10-05,655.87,673.0275,671.68,661.6
2800,2015-10-02,633.5,658.2555,656.99,638.01
2799,2015-10-01,631.115,643.84,642.0,637.94
2798,2015-09-30,629.15,639.31,638.37,631.83
2797,2015-09-29,618.03,634.68,622.61,625.5
2796,2015-09-28,617.84,642.85,624.25,639.05
2795,2015-09-25,639.655,658.58,640.15,658.58
2794,2015-09-24,642.165,656.7699,654.91,648.97
2793,2015-09-23,650.7301,660.28,653.29,652.9
2792,2015-09-22,645.03,658.82,653.2,657.47
2791,2015-09-21,658.0,669.0,666.98,665.51
2790,2015-09-18,660.03,669.84,660.92,665.06
2789,2015-09-17,665.0,681.99,671.67,667.49
2788,2015-09-16,662.2,668.0699,665.52,665.55
2787,2015-09-15,653.34,668.85,665.07,656.71
2786,2015-09-14,649.501,655.92,652.47,655.63
2785,2015-09-11,647.41,655.31,655.3,650.21
2784,2015-09-10,641.7,654.9,651.08,643.9
2783,2015-09-09,640.9,657.36,643.41,651.88
2782,2015-09-08,632.9,645.04,643.88,641.0
2781,2015-09-04,626.5,634.5,628.96,629.7
2780,2015-09-03,633.8073,651.25,637.05,647.93
2779,2015-09-02,630.64,645.057,644.91,638.64
2778,2015-09-01,625.06,644.44,629.56,633.66
2777,2015-08-31,646.35,664.41,647.82,656.26
2776,2015-08-28,653.75,667.0,659.69,665.11
2775,2015-08-27,651.1,673.9799,667.96,672.0
2774,2015-08-26,630.37,662.48,659.74,643.1
2773,2015-08-25,611.67,647.0,612.47,646.4675
2772,2015-08-24,593.09,644.33,618.11,600.6
2771,2015-08-21,643.104,672.89,644.03,671.04
2770,2015-08-20,675.2801,696.16,679.48,689.1
2769,2015-08-19,686.8,700.2,694.04,690.11
2768,2015-08-18,685.32,695.7568,688.73,691.07
2767,2015-08-17,683.06,694.74,694.11,688.04
2766,2015-08-14,682.9,692.26,689.37,684.04
2765,2015-08-13,682.18,694.03,686.51,689.2
2764,2015-08-12,680.51,696.0,691.47,694.49
2763,2015-08-11,684.32,704.0,690.3,699.58
2762,2015-08-10,660.23,671.62,663.14,667.09
2761,2015-08-07,658.87,668.795,664.39,667.78
2760,2015-08-06,660.73,674.75,670.15,673.99
2759,2015-08-05,665.5827,679.91,673.29,665.75
2758,2015-08-04,660.51,668.0,661.28,664.34
2757,2015-08-03,657.66,666.67,664.72,657.66
2756,2015-07-31,657.2,664.9999,657.5,664.7
2755,2015-07-30,651.69,668.05,664.56,657.44
2754,2015-07-29,652.84,663.33,661.43,662.26
2753,2015-07-28,653.41,664.1,659.66,661.76
2752,2015-07-27,651.55,667.07,658.27,651.57
2751,2015-07-24,653.18,677.79,654.77,676.77
2750,2015-07-23,671.59,696.07,674.73,691.85
2749,2015-07-22,691.62,713.33,695.1,694.02
2748,2015-07-21,684.15,705.6,695.35,684.88
2747,2015-07-20,681.77,697.8,692.84,688.98
2746,2015-07-17,678.0,703.0,699.62,680.0
2745,2015-07-16,587.92,604.5,601.78,589.5
2744,2015-07-15,580.21,588.69,583.96,583.74
2743,2015-07-14,574.17,589.7087,584.18,574.5
2742,2015-07-13,558.7,572.85,571.73,559.51
2741,2015-07-10,552.0,559.29,556.11,553.71
2740,2015-07-09,544.62,548.88,544.65,548.65
2739,2015-07-08,541.2,548.28,541.7,545.6
2738,2015-07-07,539.85,551.0,550.03,547.43
2737,2015-07-06,542.095,548.58,545.62,542.25
2736,2015-07-02,543.57,548.0,547.34,544.74
2735,2015-07-01,539.76,545.81,543.3,543.66
2734,2015-06-30,539.54,545.9,540.04,545.09
2733,2015-06-29,540.24,550.9,541.25,546.75
2732,2015-06-26,551.85,560.0,553.06,559.71
2731,2015-06-25,557.455,563.14,557.95,560.3
2730,2015-06-24,556.81,562.64,558.57,562.48
2729,2015-06-23,557.15,564.9,563.39,559.79
2728,2015-06-22,558.91,565.61,559.68,559.41
2727,2015-06-19,552.258,557.91,557.52,556.52
2726,2015-06-18,548.0,557.25,556.18,548.0
2725,2015-06-17,541.81,548.36,546.6,545.42
2724,2015-06-16,541.5724,546.69,544.87,544.48
2723,2015-06-15,539.21,544.05,543.0,542.73
2722,2015-06-12,545.63,548.85,547.47,547.15
2721,2015-06-11,549.17,554.83,550.04,554.49
2720,2015-06-10,545.11,554.78,552.6,545.7
2719,2015-06-09,538.8506,544.84,542.16,543.42
2718,2015-06-08,542.95,549.87,543.48,549.61
2717,2015-06-05,547.384,553.33,549.53,552.0
2716,2015-06-04,549.12,555.96,551.69,552.18
2715,2015-06-03,552.15,557.99,555.29,555.1
2714,2015-06-02,546.55,558.79,553.95,547.43
2713,2015-06-01,543.58,550.57,549.21,548.73
2712,2015-05-29,545.04,553.94,545.32,553.2
2711,2015-05-28,550.8,555.76,554.18,553.79
2710,2015-05-27,546.5813,555.29,554.25,548.68
2709,2015-05-26,542.97,553.3305,547.19,552.58
2708,2015-05-22,553.62,558.24,554.52,554.46
2707,2015-05-21,549.301,557.61,556.81,550.2
2706,2015-05-20,545.1,556.065,552.51,550.92
2705,2015-05-19,547.12,553.4,549.28,548.0
2704,2015-05-18,542.25,548.34,546.67,543.82
2703,2015-05-15,542.5,550.6,546.49,550.39
2702,2015-05-14,542.5,549.69,549.2,543.97
2701,2015-05-13,538.98,543.84,539.49,540.47
2700,2015-05-12,535.0,542.961,538.73,542.81
2699,2015-05-11,545.6,553.3699,545.78,548.49
2698,2015-05-08,548.03,552.8,548.95,548.87
2697,2015-05-07,533.45,545.2,542.04,535.9
2696,2015-05-06,532.235,543.93,535.08,542.64
2695,2015-05-05,542.37,552.61,543.045,550.16
2694,2015-05-04,547.39,556.69,552.84,550.99
2693,2015-05-01,543.85,551.22,551.16,550.51
2692,2015-04-30,546.72,561.11,548.77,558.56
2691,2015-04-29,559.0,565.84,561.39,560.51
2690,2015-04-28,560.96,567.83,564.37,564.32
2689,2015-04-27,562.3,575.52,566.12,572.77
2688,2015-04-24,568.35,584.7,573.66,580.05
2687,2015-04-23,550.08,561.17,557.46,550.41
2686,2015-04-22,541.32,551.0,549.18,543.06
2685,2015-04-21,542.21,547.7745,542.925,546.31
2684,2015-04-20,533.35,545.8,544.53,533.75
2683,2015-04-17,529.0,539.8,532.74,537.31
2682,2015-04-16,538.1,545.229,543.52,538.35
2681,2015-04-15,532.37,543.19,541.04,537.96
2680,2015-04-14,535.74,546.57,539.78,546.57
2679,2015-04-13,546.3,553.27,548.64,547.05
2678,2015-04-10,544.98,549.85,548.54,549.57
2677,2015-04-09,541.951,549.37,548.02,549.21
2676,2015-04-08,546.0,551.5,548.84,546.0
2675,2015-04-07,543.585,550.16,544.86,544.99
2674,2015-04-06,535.7,545.54,543.95,538.84
2673,2015-04-02,540.44,548.0,541.31,547.41
2672,2015-04-01,546.03,558.5,549.49,554.83
2671,2015-03-31,554.67,562.45,554.7,557.94
2670,2015-03-30,556.79,562.16,561.135,560.25
2669,2015-03-27,556.93,564.066,557.55,561.83
2668,2015-03-26,558.31,567.19,563.64,564.65
2667,2015-03-25,567.0,580.07,567.0,577.57
2666,2015-03-24,568.09,581.88,577.54,568.54
2665,2015-03-23,563.06,569.6399,565.37,566.0
2664,2015-03-20,564.48,567.1,564.95,566.71
2663,2015-03-19,562.12,566.96,563.67,564.52
2662,2015-03-18,553.5,566.51,566.16,557.73
2661,2015-03-17,554.41,560.64,557.61,558.29
2660,2015-03-16,551.32,563.75,561.64,556.93
2659,2015-03-13,550.33,564.36,553.0,559.23
2658,2015-03-12,555.53,561.84,561.17,558.48
2657,2015-03-11,555.41,564.18,555.69,559.8
2656,2015-03-10,559.82,569.762,559.85,568.475
2655,2015-03-09,569.05,575.45,574.1,570.92
2654,2015-03-06,572.06,582.78,572.9,582.0
2653,2015-03-05,578.23,583.2,581.435,579.62
2652,2015-03-04,572.52,581.63,578.33,576.97
2651,2015-03-03,570.5,580.85,578.795,576.35
2650,2015-03-02,563.15,575.99,575.02,567.0
2649,2015-02-27,557.03,569.42,562.63,558.15
2648,2015-02-26,545.09,560.1299,559.29,545.74
2647,2015-02-25,538.01,549.57,547.33,538.44
2646,2015-02-24,531.0,539.4,538.65,531.55
2645,2015-02-23,532.0,539.3,535.0,539.0
2644,2015-02-20,538.1,547.58,541.8,547.58
2643,2015-02-19,540.75,546.86,546.45,542.47
2642,2015-02-18,539.55,547.55,542.65,543.82
2641,2015-02-17,543.26,553.0,545.01,551.16
2640,2015-02-13,546.6,552.54,551.16,547.51
2639,2015-02-12,537.0,548.34,546.01,539.66
2638,2015-02-11,536.0,541.95,538.0,539.73
2637,2015-02-10,529.1725,541.0,540.16,532.15
2636,2015-02-09,527.55,533.88,529.28,531.06
2635,2015-02-06,528.65,540.215,533.875,531.01
2634,2015-02-05,525.64,530.69,529.83,527.93
2633,2015-02-04,525.03,536.746,526.1,533.14
2632,2015-02-03,526.81,537.45,533.3,529.94
2631,2015-02-02,521.72,536.5,532.2,534.32
2630,2015-01-30,518.18,543.1,537.55,519.0
2629,2015-01-29,503.48,515.19,513.23,512.9
2628,2015-01-28,512.35,525.69,512.43,525.0
2627,2015-01-27,520.8612,532.78,521.19,531.4
2626,2015-01-26,532.07,541.5,536.72,541.5
2625,2015-01-23,535.7508,545.41,541.95,538.03
2624,2015-01-22,521.91,538.84,537.3,523.0
2623,2015-01-21,509.59,521.851,520.39,510.84
2622,2015-01-20,509.37,515.61,509.94,512.77
2621,2015-01-16,503.09,510.85,510.455,503.15
2620,2015-01-15,502.01,509.75,504.01,508.89
2619,2015-01-14,498.16,508.26,505.93,500.42
2618,2015-01-13,497.26,508.6,501.8,502.57
2617,2015-01-12,490.91,500.28,497.06,499.24
2616,2015-01-09,498.65,508.6,500.72,508.18
2615,2015-01-08,495.02,507.5,506.91,501.51
2614,2015-01-07,503.65,511.49,505.15,510.95
2613,2015-01-06,505.55,521.21,506.64,520.5
2612,2015-01-05,517.75,527.9899,519.46,527.15
2611,2015-01-02,527.88,535.8,529.55,532.6
2610,2014-12-31,530.2,538.4,530.66,537.74
2609,2014-12-30,533.61,537.84,535.28,534.96
2608,2014-12-29,537.16,543.93,537.31,540.5
2607,2014-12-26,535.49,543.25,541.52,536.93
2606,2014-12-24,535.1,540.29,536.93,538.82
2605,2014-12-23,533.72,542.3,538.77,534.51
2604,2014-12-22,520.59,532.97,532.3,520.61
2603,2014-12-19,508.86,520.81,520.04,516.99
2602,2014-12-18,506.56,516.25,514.62,515.99
2601,2014-12-17,499.11,509.07,506.45,499.86
2600,2014-12-16,497.19,515.58,498.16,513.6
2599,2014-12-15,515.397,525.37,515.84,523.76
2598,2014-12-12,521.46,532.24,521.51,527.44
2597,2014-12-11,529.16,537.04,532.11,530.01
2596,2014-12-10,527.49,539.36,528.04,535.9
2595,2014-12-09,523.41,536.65,536.11,525.875
2594,2014-12-08,527.0,533.815,530.73,529.22
2593,2014-12-05,527.26,538.2,528.08,536.7
2592,2014-12-04,534.89,542.69,542.58,537.64
2591,2014-12-03,535.21,541.405,536.97,537.5
2590,2014-12-02,534.657,541.85,538.59,539.45
2589,2014-12-01,538.62,548.79,539.65,545.09
2588,2014-11-28,544.4801,549.6,549.08,547.0
2587,2014-11-26,545.23,549.88,547.73,549.23
2586,2014-11-25,546.91,552.5,549.23,547.21
2585,2014-11-24,544.15,551.19,547.48,546.57
2584,2014-11-21,545.0,551.04,545.89,551.04
2583,2014-11-20,541.5,545.38,543.76,542.09
2582,2014-11-19,539.19,548.22,547.2,544.75
2581,2014-11-18,543.8,552.79,544.51,547.93
2580,2014-11-17,544.44,555.19,546.64,555.19
2579,2014-11-14,552.51,558.0,555.19,558.0
2578,2014-11-13,554.09,560.8199,556.44,560.81
2577,2014-11-12,555.5,561.25,558.25,561.15
2576,2014-11-11,556.2419,562.5,561.29,558.52
2575,2014-11-10,551.62,560.63,558.23,552.4
2574,2014-11-07,549.35,555.6,551.82,555.6
2573,2014-11-06,550.58,556.799,551.69,555.5
2572,2014-11-05,554.15,566.9,555.95,566.79
2571,2014-11-04,558.3,564.79,564.19,561.16
2570,2014-11-03,561.63,567.15,563.77,563.53
2569,2014-10-31,564.81,568.73,567.87,568.3
2568,2014-10-30,552.13,562.5,560.27,558.25
2567,2014-10-29,555.98,564.97,558.45,560.85
2566,2014-10-28,550.43,559.2,558.94,551.71
2565,2014-10-27,547.2,554.0,549.88,547.76
2564,2014-10-24,545.16,555.0,548.9,554.98
2563,2014-10-23,545.5,557.4,553.65,548.28
2562,2014-10-22,540.23,550.76,542.69,541.05
2561,2014-10-21,530.2,538.77,538.03,537.27
2560,2014-10-20,519.14,533.16,532.38,520.45
2559,2014-10-17,518.41,543.45,522.97,540.45
2558,2014-10-16,524.95,540.99,536.92,527.0
2557,2014-10-15,528.422,543.915,540.73,542.08
2556,2014-10-14,544.5,558.63,548.69,550.14
2555,2014-10-13,544.43,560.875,544.75,555.13
2554,2014-10-10,555.01,575.23,555.19,567.47
2553,2014-10-09,569.03,582.53,570.81,581.61
2552,2014-10-08,567.64,584.69,583.74,574.79
2551,2014-10-07,574.1,585.85,574.1,584.9
2550,2014-10-06,585.4,592.4,587.78,589.95
2549,2014-10-03,583.5,588.29,586.25,584.1
2548,2014-10-02,574.05,583.24,580.88,578.0
2547,2014-10-01,578.02,588.72,579.63,586.8
2546,2014-09-30,584.5,591.0,588.41,587.49
2545,2014-09-29,581.57,589.31,587.81,581.83
2544,2014-09-26,585.0,589.5739,587.9,585.93
2543,2014-09-25,584.74,598.07,585.25,596.99
2542,2014-09-24,590.3,600.11,598.42,591.57
2541,2014-09-23,590.24,596.65,591.18,595.0
2540,2014-09-22,593.12,603.8,597.27,602.5
2539,2014-09-19,597.76,605.4,605.4,599.49
2538,2014-09-18,593.02,597.56,597.27,595.05
2537,2014-09-17,587.12,596.07,593.29,589.51
2536,2014-09-16,580.95,590.15,588.78,580.95
2535,2014-09-15,577.01,583.92,581.64,582.24
2534,2014-09-12,583.28,591.48,584.9,590.39
2533,2014-09-11,586.04,591.945,591.11,590.0
2532,2014-09-10,587.14,593.72,593.42,591.74
2531,2014-09-09,590.48,600.6,591.97,600.27
2530,2014-09-08,598.0231,603.52,601.63,599.14
2529,2014-09-05,593.55,598.5,597.78,595.13
2528,2014-09-04,590.6,598.0,593.14,592.13
2527,2014-09-03,586.5,594.49,589.52,591.73
2526,2014-09-02,582.4,589.3,588.63,582.95
2525,2014-08-29,578.24,582.8999,582.36,582.35
2524,2014-08-28,577.88,584.71,580.32,580.02
2523,2014-08-27,580.9,589.37,583.0,587.81
2522,2014-08-26,587.45,592.05,588.12,592.0
2521,2014-08-25,589.26,595.58,590.57,594.77
2520,2014-08-22,589.8,594.99,592.54,593.27
2519,2014-08-21,591.101,595.25,592.42,594.9
2518,2014-08-20,593.001,596.99,595.41,596.95
2517,2014-08-19,594.44,597.81,597.11,595.59
2516,2014-08-18,586.55,595.05,592.7,587.1
2515,2014-08-15,580.76,589.47,583.71,587.5
2514,2014-08-14,580.92,587.8,584.65,586.69
2513,2014-08-13,575.2,586.125,584.56,576.45
2512,2014-08-12,569.91,575.9,572.12,575.0
2511,2014-08-11,575.298,579.69,577.25,579.0
2510,2014-08-08,569.02,579.5639,577.94,572.02
2509,2014-08-07,569.43,578.31,571.81,576.05
2508,2014-08-06,567.45,578.644,574.49,569.5
2507,2014-08-05,570.31,580.2,573.14,579.38
2506,2014-08-04,572.26,583.82,582.27,576.51
2505,2014-08-01,570.3,583.43,573.6,578.555
2504,2014-07-31,577.68,591.9899,579.55,588.96
2503,2014-07-30,592.7,598.45,595.44,595.81
2502,2014-07-29,592.17,598.49,593.95,597.7
2501,2014-07-28,592.59,601.098,599.02,597.75
2500,2014-07-25,595.75,601.0,598.08,599.25
2499,2014-07-24,601.0,608.91,603.01,605.53
2498,2014-07-23,601.35,607.05,605.19,602.05
2497,2014-07-22,599.2576,608.89,603.57,599.7
2496,2014-07-21,594.45,604.16,598.44,601.35
2495,2014-07-18,590.92,606.7,605.11,603.01
2494,2014-07-17,576.85,589.5,580.82,588.97
2493,2014-07-16,590.25,597.0,590.62,596.89
2492,2014-07-15,585.31,595.2999,593.06,595.15
2491,2014-07-14,586.693,594.86,594.26,590.6
2490,2014-07-11,580.575,588.23,586.65,581.0
2489,2014-07-10,572.1001,585.25,580.04,573.0
2488,2014-07-09,577.0,584.1,583.36,578.95
2487,2014-07-08,574.0,587.97,578.4,586.365
2486,2014-07-07,587.94,595.645,590.76,593.51
2485,2014-07-03,589.0,594.25,593.08,591.7
2484,2014-07-02,589.11,594.15,590.78,592.26
2483,2014-07-01,586.29,593.66,591.49,587.65
2482,2014-06-30,583.29,587.71,584.67,586.76
2481,2014-06-27,582.62,587.88,585.69,585.45
2480,2014-06-26,579.6,589.6,584.77,589.3
2479,2014-06-25,573.26,587.3,585.93,573.55
2478,2014-06-24,569.16,582.25,572.54,574.22
2477,2014-06-23,563.5,574.44,574.29,564.35
2476,2014-06-20,559.37,566.77,566.52,566.45
2475,2014-06-19,556.6679,565.0,564.99,561.15
2474,2014-06-18,551.58,561.4,560.66,552.8
2473,2014-06-17,547.47,553.74,550.615,552.36
2472,2014-06-16,550.0,557.99,552.3,557.25
2471,2014-06-13,553.72,560.65,560.35,560.08
2470,2014-06-12,557.15,567.0,559.5,567.0
2469,2014-06-11,563.68,568.97,567.5,565.92
2468,2014-06-10,566.13,572.0,568.3,568.78
2467,2014-06-09,565.22,572.0,570.73,566.75
2466,2014-06-06,559.58,568.7999,566.03,568.16
2465,2014-06-05,555.05,565.0,564.93,557.11
2464,2014-06-04,548.56,558.58,553.76,551.52
2463,2014-06-03,552.5275,562.4,554.51,560.9
2462,2014-06-02,556.7,570.41,564.34,569.75
2461,2014-05-30,565.79,572.58,571.65,571.64
2460,2014-05-29,568.4525,573.48,570.56,573.39
2459,2014-05-28,569.952,577.66,570.45,574.57
2458,2014-05-27,564.15,574.87,574.87,567.78
2457,2014-05-23,554.17,565.0,563.8,558.13
2456,2014-05-22,551.0,557.96,555.45,552.2
2455,2014-05-21,542.11,549.75,549.7,542.9
2454,2014-05-20,536.57,546.35,540.39,540.0
2453,2014-05-19,525.66,539.35,538.83,528.88
2452,2014-05-16,523.57,530.84,528.3,529.6
2451,2014-05-15,525.31,533.9999,529.12,533.14
2450,2014-05-14,533.11,541.82,534.41,541.82
2449,2014-05-13,537.9,543.99,541.54,539.58
2448,2014-05-12,527.51,538.75,538.43,531.84
2447,2014-05-09,514.28,527.35,526.62,518.65
2446,2014-05-08,514.46,527.35,520.17,515.72
2445,2014-05-07,511.09,524.43,518.0,523.25
2444,2014-05-06,522.2601,534.548,522.57,533.41
2443,2014-05-05,527.58,535.72,535.33,530.24
2442,2014-05-02,533.27,542.4,533.87,541.44
2441,2014-05-01,532.86,539.91,538.53,534.25
2440,2014-04-30,529.09,536.34,534.88,535.12
2439,2014-04-29,523.0,537.76,536.33,523.89
2438,2014-04-28,511.0,525.9,522.98,525.8
2437,2014-04-25,522.5,533.86,523.1,532.26
2436,2014-04-24,531.0,542.5,534.44,541.69
2435,2014-04-23,528.1277,544.8,537.51,543.67
2434,2014-04-22,536.0,547.995,545.5,536.0
2433,2014-04-21,534.0,544.0,539.37,544.0
2432,2014-04-17,539.4,557.0,543.34,556.32
2431,2014-04-16,553.1,564.0,563.9,557.7
2430,2014-04-15,530.64,552.89,548.7,551.0
2429,2014-04-14,540.52,553.02,545.2,543.66
2428,2014-04-11,533.4,547.59,537.76,537.94
2427,2014-04-10,545.5,568.21,546.69,568.0
2426,2014-04-09,555.38,567.8,567.04,565.84
2425,2014-04-08,544.7,559.88,557.51,545.05
2424,2014-04-07,530.53,549.85,540.63,544.79
2423,2014-04-04,544.494,579.7173,545.25,578.55
2422,2014-04-03,566.01,588.3,571.5,573.39
2421,2014-04-02,1124.0,1144.8,1135.1,1141.9
2420,2014-04-01,1118.0,1137.5,1134.89,1120.27
2419,2014-03-31,1112.85,1135.0,1114.51,1130.4
2418,2014-03-28,1117.77,1133.19,1120.15,1119.0
2417,2014-03-27,1102.1,1131.94,1114.28,1130.85
2416,2014-03-26,1131.5,1171.57,1131.97,1162.01
2415,2014-03-25,1147.0,1169.84,1158.72,1166.0
2414,2014-03-24,1145.95,1184.9,1157.93,1184.19
2413,2014-03-21,1182.45,1209.63,1183.04,1206.31
2412,2014-03-20,1195.36,1209.61,1197.16,1199.95
2411,2014-03-19,1194.41,1211.99,1199.25,1211.8
2410,2014-03-18,1193.06,1211.53,1211.26,1194.67
2409,2014-03-17,1178.11,1197.07,1192.1,1179.25
2408,2014-03-14,1172.53,1190.87,1172.8,1181.99
2407,2014-03-13,1184.76,1210.5,1189.06,1207.95
2406,2014-03-12,1184.19,1207.85,1207.3,1196.4
2405,2014-03-11,1196.64,1214.32,1199.99,1213.77
2404,2014-03-10,1204.09,1217.64,1211.57,1215.69
2403,2014-03-07,1211.44,1226.99,1214.79,1226.8
2402,2014-03-06,1218.6,1226.14,1219.61,1222.28
2401,2014-03-05,1211.41,1223.08,1218.26,1215.05
2400,2014-03-04,1209.5,1216.0,1214.91,1215.0
2399,2014-03-03,1192.14,1207.84,1202.69,1206.75
2398,2014-02-28,1206.22,1224.19,1215.65,1220.34
2397,2014-02-27,1217.01,1224.24,1219.21,1218.39
2396,2014-02-26,1213.76,1228.88,1220.17,1224.0
2395,2014-02-25,1210.42,1224.5,1220.0,1215.94
